Date,Open,High,Low,Close,Volume,EMA_12,EMA_26,MACD,Signal,RSI,CCI,ADX
2015-03-02 00:00:00-05:00,64.33191231282358,64.54351043701172,64.11276143686611,64.54351043701172,7235200,64.54351043701172,64.54351043701172,0.0,0.0,39.96018496465629,13.142693795604364,11.89098671137188
2015-03-03 00:00:00-05:00,64.49815331920618,64.56616843092355,63.886046141041405,64.35457611083984,6095600,64.51444361760066,64.52951530173974,-0.015071684139073227,-0.0030143368278146457,39.96018496465629,13.142693795604364,11.89098671137188
2015-03-04 00:00:00-05:00,64.26392096698748,64.41505676116793,63.636696466762736,63.74249267578125,7370000,64.39568193424383,64.47121732944652,-0.07553539520269226,-0.01751854850279017,39.96018496465629,13.142693795604364,11.89098671137188
2015-03-05 00:00:00-05:00,63.94650303570761,64.05229919624381,63.54598241029675,63.95405578613281,5914200,64.32773944991905,64.43290906697884,-0.10516961705978645,-0.03504876221418943,39.96018496465629,13.142693795604364,11.89098671137188
2015-03-06 00:00:00-05:00,63.73491281729251,63.75758836774244,62.24620787012061,62.46535873413086,11338700,64.04121933979779,64.28716459787898,-0.24594525808119272,-0.07722806138759009,39.96018496465629,13.142693795604364,11.89098671137188
2015-03-09 00:00:00-04:00,62.56359865304648,62.88098718531283,62.480472261434926,62.79030227661133,7326700,63.848770560846035,64.17628590741472,-0.3275153465686884,-0.12728551842380975,39.96018496465629,13.142693795604364,11.89098671137188
2015-03-10 00:00:00-04:00,62.3217609589304,62.63159088941123,61.61896896362305,61.61896896362305,9681400,63.505724161273264,63.98685502268941,-0.4811308614161476,-0.19805458702227732,39.96018496465629,13.142693795604364,11.89098671137188
2015-03-11 00:00:00-04:00,61.611415205742524,61.80033773771915,61.06731739117655,61.505619049072266,10066600,63.19801568247311,63.80305976538443,-0.60504408291132,-0.27945248620008584,39.96018496465629,13.142693795604364,11.89098671137188
2015-03-12 00:00:00-04:00,61.65674666053849,62.057267218644846,61.5962958400035,62.03459167480469,6951100,63.01902737360105,63.672062129045194,-0.6530347554441462,-0.35416894004889793,39.96018496465629,13.142693795604364,11.89098671137188
2015-03-13 00:00:00-04:00,61.95148945662819,62.17819307317547,61.324265163141774,61.838134765625,7492500,62.83735158775858,63.536215657680735,-0.698864069922152,-0.4231079660235487,39.96018496465629,13.142693795604364,11.89098671137188
2015-03-16 00:00:00-04:00,62.02705517368228,63.440192207317445,61.95904005525992,63.14547348022461,15618300,62.884754955830275,63.50727179268399,-0.6225168368537126,-0.4629897401895815,39.96018496465629,13.142693795604364,11.89098671137188
2015-03-17 00:00:00-04:00,62.99433611500492,63.001894631403154,62.29154399189611,62.60893249511719,7509300,62.84232073110518,63.44072814101237,-0.598407409907189,-0.49007327413310303,39.96018496465629,13.142693795604364,11.89098671137188
2015-03-18 00:00:00-04:00,62.61647972477002,63.51575275392605,61.98169706728998,63.28904342651367,12607900,62.91104729962957,63.429492236234694,-0.5184449366051211,-0.49574760662750667,39.96018496465629,13.142693795604364,11.89098671137188
2015-03-19 00:00:00-04:00,63.06989797023759,63.28904880122517,62.812966091777916,63.00944137573242,9257500,62.92618484979924,63.39837735767897,-0.47219250787972555,-0.4910365868779505,39.96018496465629,13.142693795604364,11.89098671137188
2015-03-20 00:00:00-04:00,63.4704180212883,64.07497248497258,63.30416525550219,64.03718566894531,22580300,63.09710805274479,63.445696491846846,-0.34858843910205906,-0.46254695732277223,47.079234109299534,94.46764995194778,11.89098671137188
2015-03-23 00:00:00-04:00,63.75760483728792,64.27147456983796,63.7500463185188,64.12789154052734,9891100,63.255690127788256,63.49622945841577,-0.24053933062751298,-0.4181454319837204,48.67736691316169,123.2261972959339,11.89098671137188
2015-03-24 00:00:00-04:00,64.15055059025056,64.31680338257127,63.379749003215835,63.41753005981445,7478800,63.280588578869214,63.49039987333419,-0.20981129446497704,-0.3764786044799718,48.125443679690655,92.03401079385901,11.89098671137188
2015-03-25 00:00:00-04:00,63.75757060891311,63.75757060891311,62.61647703671664,62.72983169555664,8482200,63.19585675066728,63.43406148979511,-0.23820473912783058,-0.34882383140954354,43.30575588640333,30.739932769116855,11.89098671137188
2015-03-26 00:00:00-04:00,62.40488392400555,62.42755370238256,61.928795516258795,62.07993698120117,7311600,63.024176786134035,63.333755970640006,-0.3095791845059708,-0.340974902028829,47.67959506136547,-60.11287739843986,11.89098671137188
2015-03-27 00:00:00-04:00,62.02703072670849,62.374647402029375,61.9590156350932,62.200836181640625,6440600,62.897509000827355,63.24983598626968,-0.35232698544232477,-0.3432453187115282,46.361773773315605,-49.58890556337081,11.89098671137188
2015-03-30 00:00:00-04:00,62.442685103307454,62.68450575974269,62.07995700138422,62.51070022583008,6416800,62.837999958520086,63.19508518920008,-0.3570852306799921,-0.346013301105221,56.158756287536846,-29.800588262574124,11.89098671137188
2015-03-31 00:00:00-04:00,62.54091504854264,62.66938098339019,61.92124938964844,61.92124938964844,8649700,62.69696140946291,63.10072698182588,-0.40376557236297117,-0.35756375535677104,52.69342715275172,-67.24150973875349,11.89098671137188
2015-04-01 00:00:00-04:00,62.29910852366076,62.30666127532953,61.55097099538395,62.20842361450195,7395300,62.62180174869968,63.03463043609818,-0.41282868739850187,-0.3686167417651172,51.162935510659075,-86.55922114575432,11.89098671137188
2015-04-02 00:00:00-04:00,62.095045780535145,62.41243419613154,61.90612328094818,62.291526794433594,6169800,62.57099021727413,62.979585721900804,-0.4085955046266747,-0.37661249433742877,53.07990430721199,-72.87461142854836,11.89098671137188
2015-04-06 00:00:00-04:00,61.90613879961407,62.89609686612389,61.5963088206608,62.75251388549805,6856300,62.59891693546243,62.96276558587097,-0.3638486504085421,-0.37405972555165146,46.9837940270853,-41.710736282182175,11.89098671137188
2015-04-07 00:00:00-04:00,62.66938010779609,62.94142900452993,62.21596720172564,62.26130676269531,6329900,62.54697690888287,62.91080567304314,-0.36382876416027443,-0.37201353327337605,47.31306000030665,-32.93379322854086,11.89098671137188
2015-04-08 00:00:00-04:00,62.19330002522741,62.8583052642768,62.170624478335256,62.54846954345703,6523400,62.5472065449712,62.88396595974047,-0.3367594147692685,-0.36496270957255456,43.905599689593274,-23.618547293560102,11.89098671137188
2015-04-09 00:00:00-04:00,62.44266768191641,62.68448827088414,61.97414353386135,62.6391487121582,6185000,62.56135149376921,62.865831348808456,-0.3044798550392471,-0.3528661386658931,46.85496078339891,-30.50927926922231,11.89098671137188
2015-04-10 00:00:00-04:00,62.571133152727086,63.19835145941731,62.51067657013184,62.986759185791016,7001700,62.626798831003335,62.87478896636272,-0.2479901353593874,-0.331890938004592,39.91293332776529,40.53995305332302,13.593647574194547
2015-04-13 00:00:00-04:00,62.7222865651054,63.44018994852254,62.676946998077405,63.04723358154297,8290500,62.69148110031712,62.88756264156126,-0.19608154124414057,-0.3047290586525017,39.5620210964432,94.54471073757843,14.411326823084611
2015-04-14 00:00:00-04:00,63.01699547191272,63.38728199773616,62.760063611472155,63.175689697265625,6792600,62.76597473061689,62.90890538642825,-0.14293065581136233,-0.27236937808427386,47.36824626410276,134.26859128409654,15.496495192758426
2015-04-15 00:00:00-04:00,63.36463611995728,63.62912659531571,63.085034374061216,63.107704162597656,7006400,62.81854848938316,62.92363122170006,-0.10508273231690168,-0.23891204893079943,54.75317391692394,156.0829375047149,17.187009142143506
2015-04-16 00:00:00-04:00,63.145467738347676,63.53087133313892,62.98677349707089,63.100128173828125,7615900,62.86186844083623,62.93670507000584,-0.07483662916961009,-0.20609696497856156,65.30609675274059,111.24918397728142,18.877523091528584
2015-04-17 00:00:00-04:00,62.722305704195065,62.88855852130636,61.9892850644555,62.367130279541016,9533800,62.785754877560045,62.89451434478623,-0.10875946722618579,-0.1866294654280864,52.10780137454584,-38.103061333345224,20.199008053974847
2015-04-20 00:00:00-04:00,62.79032009350128,63.46288993432683,62.57117492484345,62.62407302856445,7416000,62.76088074694533,62.87448165469573,-0.11360090775039566,-0.17202375389254826,51.4565571536952,43.68235177070833,22.937751383888294
2015-04-21 00:00:00-04:00,63.01703428896471,63.326870180832515,62.646747535053095,62.782772064208984,7696400,62.76424864190897,62.867688351696714,-0.10343970978774308,-0.1583069450715872,62.4459519781328,41.581055611759076,25.74999693966705
2015-04-22 00:00:00-04:00,62.888545702402766,62.97922484564501,62.420015655633925,62.79030227661133,6753100,62.76825689340164,62.86195604983854,-0.09369915643689808,-0.14538538734464937,59.14497570708452,-5.177274614369154,27.619685930358912
2015-04-23 00:00:00-04:00,62.02318560365366,62.54118838045236,61.62706856814032,61.66515350341797,14569500,62.598548679558,62.773304009362946,-0.17475532980494535,-0.15125937583670857,42.584590761538145,-167.1693811179293,29.905276474881383
2015-04-24 00:00:00-04:00,61.73371850702636,62.106983436064596,61.62707138444401,61.7032470703125,8785500,62.46080997044331,62.694040532396244,-0.23323056195293645,-0.16765361305995416,36.19590583110425,-161.170137621951,35.39762501652116
