Date,Open,High,Low,Close,Volume,EMA_12,EMA_26,MACD,Signal,RSI,CCI,ADX,Sentiment Average
2015-03-02,97.59796620862784,98.6458377283914,97.59796620862784,98.25933074951172,2952200,98.25933074951172,98.25933074951172,0.0,0.0,66.58636494128316,175.44605392215288,17.845855977369524,-0.1739017524653011
2015-03-03,97.8728009433357,98.3366131726474,96.50713706227668,96.93659210205078,3163700,98.0558324960562,98.16135010895906,-0.1055176129028581,-0.0211035225805716,66.58636494128316,175.44605392215288,17.845855977369524,-0.0950333513319492
2015-03-04,96.41267300952536,97.88999964888067,95.89732818376454,97.76116180419922,3180900,98.01049854346282,98.1317065308287,-0.121207987365878,-0.0411244155376329,66.58636494128316,175.44605392215288,17.845855977369524,-0.3051940519362688
2015-03-05,97.9758829448059,99.39308603756264,97.9758829448059,98.59429931640624,2941400,98.10031404699258,98.1659726630937,-0.0656586161011176,-0.0460312556503298,66.58636494128316,175.44605392215288,17.845855977369524,0.1134621509734321
2015-03-06,98.91207854017156,98.91207854017156,96.72185542353114,96.9537582397461,3196900,97.92392084587776,98.07617900210498,-0.1522581562272336,-0.0672766357657106,66.58636494128316,175.44605392215288,17.845855977369524,-0.1497745245695114
2015-03-09,97.0310698137533,98.74029898576518,96.94518011897712,98.6887664794922,3942000,98.04158940489536,98.1215558522818,-0.0799664473864538,-0.0698145980898592,66.58636494128316,175.44605392215288,17.845855977369524,-0.5071039193620285
2015-03-10,98.13905819554064,98.26789600581915,96.593017578125,96.593017578125,3957900,97.81873220077684,98.00833079493684,-0.1895985941600173,-0.0937713973038908,66.58636494128316,175.44605392215288,17.845855977369524,-0.1889223549515009
2015-03-11,97.29538011657785,97.89000639298013,97.07131451574728,97.1402587890625,2593700,97.7143516758977,97.94402916487208,-0.2296774889743886,-0.1209526156379904,66.58636494128316,175.44605392215288,17.845855977369524,-0.5036984588950872
2015-03-12,97.6573360435526,99.1482248508198,97.51083438139064,99.00171661376952,3258600,97.91240782018568,98.02237638330894,-0.1099685631232603,-0.1187558051350444,66.58636494128316,175.44605392215288,17.845855977369524,-0.2962781649289859
2015-03-13,98.62252920304392,99.44122109199934,97.83830287635182,99.32057189941406,3066800,98.12904844775927,98.11853901413151,0.010509433627746,-0.0929027573824863,66.58636494128316,175.44605392215288,17.845855977369524,-0.345004025225838
2015-03-16,99.96688873578316,102.2850885181887,99.81176743854252,102.13858032226562,4692200,98.74589950537565,98.41631985177108,0.3295796536045401,-0.008406275185081,66.58636494128316,175.44605392215288,17.845855977369524,-0.3338638269342482
2015-03-17,101.75942323871976,101.80250847978829,100.75975096754262,101.34576416015624,3303500,99.14587868303418,98.6333157264663,0.5125629565678906,0.0957875711655133,66.58636494128316,175.44605392215288,17.845855977369524,-0.2828136989000169
2015-03-18,101.19928821139504,103.86219742673772,100.5960420841008,103.37960052490234,5533500,99.79722050486004,98.98489237820228,0.8123281266577607,0.2390956822639628,66.58636494128316,175.44605392215288,17.845855977369524,-0.1144840768538415
2015-03-19,103.4140276360218,104.36198824104127,103.25890633157228,104.06898498535156,4032500,100.45441504032028,99.36149183058372,1.0929232097365542,0.4098611877584811,66.58636494128316,175.44605392215288,17.845855977369524,-0.2243597446695754
2015-03-20,104.57744607236148,104.73256739452238,102.55225578156852,102.67290496826172,7195700,100.7957211830805,99.60678169263394,1.1889394904465576,0.5656768482960964,61.67030328069927,118.62143448524849,17.845855977369524,0.0906744871754199
2015-03-23,102.9659255411198,103.8277092927784,102.19893195324646,102.58673858642578,4576500,101.0712623220567,99.82751924032225,1.2437430817344648,0.7012900949837702,65.98538431784273,86.63947755970726,17.845855977369524,-0.2020871924857298
2015-03-24,102.46606677391496,103.10378476843542,101.75940451650396,101.79387664794922,3054700,101.1824337568094,99.9731753445909,1.2092584122184888,0.8028837584307139,61.42985650402636,57.7456224628409,17.845855977369524,-0.3136298949830234
2015-03-25,102.42298434059562,103.19859093188792,100.40641377812304,100.43226623535156,3385500,101.0670233688928,100.00718207723985,1.0598412916529585,0.8542752650751628,55.05780322549221,26.863798006323336,17.845855977369524,-0.2290202011354267
2015-03-26,100.02723645496692,101.00966937309131,98.76041333030967,100.18235778808594,2856400,100.9309209718456,100.02015805582104,0.9107629160245524,0.8655727952650407,59.62096255322825,-22.305711342626843,17.845855977369524,-0.2601093101004759
2015-03-27,100.01859950646488,101.8800551824737,99.98412737451432,101.69908142089844,2608500,101.0490995024691,100.14452274953048,0.904576752938624,0.8733735867997574,59.08873127053538,12.206754512731548,17.845855977369524,-0.1464550585175554
2015-03-30,105.41339512274664,106.6543659101272,103.87080131756905,104.27584075927734,5178500,101.54552123428576,100.45054630580805,1.0949749284777257,0.9176938551353512,72.5412333218874,144.6732703551594,17.845855977369524,0.2202567475537459
2015-03-31,104.10347040226152,104.21549991287152,101.88006694637002,101.94039154052734,4573100,101.60627051216908,100.56090521208354,1.0453653000855354,0.943228144125388,62.74602676174752,41.31008982623396,17.845855977369524,-0.2221701911517552
2015-04-01,103.00039143730132,103.00039143730132,100.43227953101794,101.21649932861328,4826200,101.54630571469896,100.60946773923388,0.9368379754650676,0.941950110393324,56.25915276251718,-25.602196061474725,17.845855977369524,0.0089305421337485
2015-04-02,101.34574986768924,102.01794002253112,100.7166515227268,101.13892364501952,2497100,101.4836315501329,100.64868669521802,0.8349448549148804,0.9205490592976352,55.20985665926508,-57.76577992896468,17.845855977369524,-0.2110173748806119
2015-04-06,99.98414130222082,102.13860053759342,99.9238167066259,101.43193817138672,2544700,101.47567872263348,100.70670532308236,0.768973399551129,0.8902339273483341,47.63286071138131,-63.69730025728197,17.845855977369524,-0.8081678748130798
