Date,Open,High,Low,Close,Volume,EMA_12,EMA_26,MACD,Signal,RSI,CCI,ADX,Sentiment Average
2015-03-02,31.506164410563443,31.506164410563443,31.346088785490785,31.43340301513672,13514600,31.43340301513672,31.43340301513672,0.0,0.0,25.669761727632547,-66.52640111070427,28.23542027584732,-0.1739017524653011
2015-03-03,31.36790568196596,31.40428636695971,31.17144665219771,31.25148582458496,10036300,31.405415755051838,31.41992766768844,-0.0145119126366068,-0.0029023825273213,25.669761727632547,-66.52640111070427,28.23542027584732,-0.0950333513319492
2015-03-04,31.229663898822547,31.27332239838656,30.90223486693439,30.92406272888184,16263000,31.33136144333337,31.383196931480544,-0.0518354881471729,-0.0126890036512917,25.669761727632547,-66.52640111070427,28.23542027584732,-0.3051940519362688
2015-03-05,30.9677115097928,31.00409219351083,30.742146829671796,30.85129165649414,9223000,31.257504553050413,31.34379654074081,-0.086291987690398,-0.0274096004591129,25.669761727632547,-66.52640111070427,28.23542027584732,0.1134621509734321
2015-03-06,30.64755899903559,30.705770321434827,30.07273745652057,30.21098518371582,18180500,31.096501573152786,31.25988458836859,-0.1633830152158033,-0.054604283410451,25.669761727632547,-66.52640111070427,28.23542027584732,-0.1497745245695114
2015-03-09,30.21825917064245,30.23281200074115,30.06545861810895,30.11639213562012,10123300,30.94571550584007,31.175181443720557,-0.2294659378804837,-0.0895766143044576,25.669761727632547,-66.52640111070427,28.23542027584732,-0.5071039193620285
2015-03-10,29.90538368338677,29.941767150629456,29.599782543363904,29.607057571411133,14599100,30.73976813131254,31.059024119845784,-0.3192559885332429,-0.1355124891502146,25.669761727632547,-66.52640111070427,28.23542027584732,-0.1889223549515009
2015-03-11,29.636161725539765,29.636161725539765,29.163207207830183,29.177757263183597,18549700,30.499458766985008,30.91967101935229,-0.4202122523672784,-0.1924524417936274,25.669761727632547,-66.52640111070427,28.23542027584732,-0.5036984588950872
2015-03-12,29.419854897088666,29.764677047729496,29.361163372828152,29.76467704772949,17728700,30.386415425561083,30.83411591034319,-0.4477004847821071,-0.2435020503913233,25.669761727632547,-66.52640111070427,28.23542027584732,-0.2962781649289859
2015-03-13,29.669308186251616,29.764685087474,29.060369813909,29.280467987060547,17438400,30.216269665791767,30.71903087898892,-0.5027612131971537,-0.2953538829524894,25.669761727632547,-66.52640111070427,28.23542027584732,-0.345004025225838
2015-03-16,29.34649474870813,29.60327545827939,29.33915935644888,29.55925750732422,15238800,30.115190872181376,30.63312174034709,-0.5179308681657133,-0.3398692799951342,25.669761727632547,-66.52640111070427,28.23542027584732,-0.3338638269342482
2015-03-17,29.83805851902892,29.88207928539439,29.581277711982548,29.720672607421875,21661800,30.05449575452607,30.56553291568596,-0.5110371611598907,-0.3741028562280855,25.669761727632547,-66.52640111070427,28.23542027584732,-0.2828136989000169
2015-03-18,29.69866437348816,29.926100807401266,29.199773536885907,29.78670310974121,26247500,30.01329688609763,30.507841818949316,-0.4945449328516815,-0.3981912715528047,25.669761727632547,-66.52640111070427,28.23542027584732,-0.1144840768538415
2015-03-19,29.698665425666,29.72801260502373,29.31716049011868,29.361181259155277,16057600,29.912971405029577,30.42290399970531,-0.5099325946757318,-0.4205395361773902,25.669761727632547,-66.52640111070427,28.23542027584732,-0.2243597446695754
2015-03-20,29.39785771528164,29.830718725260976,29.3538369554073,29.823383331298828,31608500,29.89918862445562,30.37849506130483,-0.4793064368492103,-0.4322929163117542,32.94735727815166,-38.330545163680455,28.23542027584732,0.0906744871754199
2015-03-23,29.816053748332635,30.036152013859045,29.7133414110004,29.801380157470703,17060500,29.8841411679964,30.33574580916897,-0.4516046411725689,-0.4361552612839172,34.102576005266016,-4.16844499105297,28.23542027584732,-0.2020871924857298
2015-03-24,30.014132819737707,30.07282716322472,29.69132232666016,29.69132232666016,13485700,29.854476730867745,30.28801073639054,-0.4335340055227945,-0.4356310101316927,35.80921658460028,6.666206920174723,28.23542027584732,-0.3136298949830234
2015-03-25,29.779359483301,29.860062802018103,29.522578740746745,29.676647186279297,22811300,29.8271183393926,30.24272454749341,-0.4156062081008116,-0.4316260497255165,36.2946765166938,-6.362446279010459,28.23542027584732,-0.2290202011354267
2015-03-26,29.59594753435651,29.757354191788224,29.51524420564065,29.6032829284668,17359600,29.79268212232709,30.195358501639586,-0.4026763793124956,-0.4258361156429124,41.828479918913416,-13.31128951346346,28.23542027584732,-0.2601093101004759
2015-03-27,29.698666271432035,29.698666271432035,29.324499519419064,29.405202865600582,14384400,29.733069928984552,30.13682845452559,-0.4037585255410363,-0.4214205976225372,40.69587549119712,-68.25174219837567,28.23542027584732,-0.1464550585175554
2015-03-30,29.42720922775473,29.794040551364336,29.302485122403,29.720672607421875,12561400,29.73116264874414,30.106002095480868,-0.3748394467367291,-0.4121043674453756,51.56579152816017,3.473481564714543,28.23542027584732,0.2202567475537459
2015-03-31,29.72066618020989,30.00679690165723,29.60328029398801,29.75001335144043,16604800,29.73406275685126,30.07963255888528,-0.3455698020340207,-0.3987974543631047,58.86372539577403,95.97991106537634,28.23542027584732,-0.2221701911517552
2015-04-01,29.926095554029835,29.940769140612964,29.515243525803587,29.84539222717285,14300700,29.751190367669967,30.06228142320288,-0.3110910555329127,-0.3812561745970663,51.47476814517535,71.88712459825571,28.23542027584732,0.0089305421337485
2015-04-02,29.88207479428044,29.984787101661887,29.698659160042016,29.84539222717285,14343100,29.76568296143964,30.046215556830287,-0.2805325953906461,-0.3611114587557823,62.54089149600845,104.13884550528964,28.23542027584732,-0.2110173748806119
2015-04-06,29.911429700749373,30.527706503070743,29.779370186058998,30.204893112182617,19843400,29.83325375386164,30.057969449819343,-0.2247156959577054,-0.3338323061961669,63.83678674934699,232.3372764440236,28.23542027584732,-0.8081678748130798
2015-04-07,30.11686015636421,30.351632050108844,30.058168582278928,30.087512969970703,9773400,29.87237055633996,30.06015785871945,-0.187787302379494,-0.3046233054328324,58.013095597192894,171.67220007551114,28.23542027584732,-0.0198657818966441
2015-04-08,30.065489959580884,30.146193285179123,29.88941252073058,29.999460220336918,8954700,29.891922812339487,30.05566173735778,-0.1637389250182934,-0.2764464293499246,54.60308473445996,91.38725636637892,28.23542027584732,0.0079413359053433
2015-04-09,29.933441827782588,30.13886931591201,29.808720494544623,30.116857528686523,12710900,29.92652815331596,30.060194758937687,-0.1336666056217303,-0.2478904646042858,68.86452502528336,82.30414040091999,28.23542027584732,-0.1416121108923107
2015-04-10,30.146187263342483,30.197543405973573,29.97010706096456,29.99211883544922,8720000,29.936619027490305,30.05515209793854,-0.1185330704482368,-0.222018985773076,55.06579474787269,80.83339875359329,29.274835328527452,-0.28408210453662
2015-04-13,30.05815659868304,30.05815659868304,29.86006736755371,29.86006736755371,9616300,29.92484184903852,30.04070137716929,-0.1158595281307732,-0.2007870942446154,51.65270656280649,27.434927074968662,27.65373448897355,-0.2982391545342074
2015-04-14,29.779366962575843,29.82338772894132,29.581277711982548,29.720672607421875,11209700,29.893431196482112,30.016995542373188,-0.1235643458910757,-0.1853425445739075,50.81310607789924,-50.58984223644383,26.482284820150195,-0.116108175633209
2015-04-15,29.779367585120998,29.940774266467752,29.581278330386592,29.639972686767575,11189100,29.85443757960295,29.98906792343944,-0.1346303438364842,-0.1752001044264229,49.01984372960981,-47.547748688684,24.720394029518797,-0.3447251318904914
2015-04-16,29.64730821078213,29.97745697010729,29.56660486975809,29.78670310974121,13121000,29.844016891931915,29.974077937239567,-0.1300610453076522,-0.1661722926026687,54.71707368278544,-32.355522716483165,22.79055205613511,-0.1173073963395187
2015-04-17,29.691321060102595,29.830715921887503,29.419863931105358,29.56659698486328,15330300,29.80133690622905,29.943894162989476,-0.1425572567604227,-0.1614492854342195,54.10412687449618,-108.05817519468528,20.860710082751417,-0.2775174166696767
2015-04-20,29.65464823220776,30.00680882955981,29.6473128358344,29.83072853088379,13023700,29.80585869463747,29.93551152357424,-0.1296528289367664,-0.1550899941347289,52.87366740341507,-25.296083825832245,20.746085121240867,-0.0020694378763437
2015-04-21,29.838058867103552,30.07283349175728,29.74268473691712,29.91876220703125,19673100,29.82322846577497,29.934270833459944,-0.1110423676849698,-0.1462804688447771,54.275160838593145,8.27305512688942,19.0833042351206,-0.1887786202132702
2015-04-22,30.491029085495,30.498364482573955,30.131533057189426,30.30761337280273,26887200,29.897749220702323,29.961925836374224,-0.0641766156719008,-0.1298596982102019,60.19424582091323,155.53381454577456,17.483502413443542,-0.5356250919401646
