Date,Open,High,Low,Close,Volume,EMA_12,EMA_26,MACD,Signal,RSI,CCI,ADX,Sentiment Average
2016-01-04,17405.48046875,17405.48046875,16957.630859375,17148.939453125,148060000,17148.939453125,17148.939453125,0.0,0.0,29.53887303635581,-65.862624801462,26.43636797927368,-0.4885616190731525
2016-01-05,17147.5,17195.83984375,17038.609375,17158.66015625,105750000,17150.43494591346,17149.659505208332,0.7754407051288581,0.1550881410257716,29.53887303635581,-65.862624801462,26.43636797927368,-0.1664619467531641
2016-01-06,17154.830078125,17154.830078125,16817.619140625,16906.509765625,120250000,17112.907995099853,17131.648413387345,-18.740418287492503,-3.624013144677884,29.53887303635581,-65.862624801462,26.43636797927368,-0.5261490649233261
2016-01-07,16888.359375,16888.359375,16463.630859375,16514.099609375,176240000,17020.78362806526,17085.90405753458,-65.12042946931979,-15.923296409606266,29.53887303635581,-65.862624801462,26.43636797927368,-0.381393526835988
2016-01-08,16519.169921875,16651.890625,16314.5703125,16346.4501953125,141850000,16917.040023026373,17031.12969736998,-114.08967434360602,-35.55657199640622,29.53887303635581,-65.862624801462,26.43636797927368,-0.4555591913786801
2016-01-11,16358.7099609375,16461.849609375,16232.0302734375,16398.5703125,127790000,16837.275452176164,16984.27344663887,-146.9979944627048,-57.84485648966594,29.53887303635581,-65.862624801462,26.43636797927368,-0.2879381585452292
2016-01-12,16419.109375,16591.349609375,16322.0703125,16516.220703125,117480000,16787.8824138606,16949.60287304525,-161.72045918464937,-78.61997702866263,29.53887303635581,-65.862624801462,26.43636797927368,-0.255741238080222
2016-01-13,16526.630859375,16593.509765625,16123.2001953125,16151.41015625,153530000,16689.96360499743,16890.47748661597,-200.51388161854263,-102.99875794663863,29.53887303635581,-65.862624801462,26.43636797927368,-0.0743940997009093
2016-01-14,16159.009765625,16482.05078125,16075.1201171875,16379.0498046875,158830000,16642.130712642058,16852.59395462127,-210.46324197921055,-124.49165475315304,29.53887303635581,-65.862624801462,26.43636797927368,-0.1992014544574838
2016-01-15,16354.330078125,16354.330078125,15842.1103515625,15988.080078125,239210000,16541.507538100974,16788.55588969562,-247.0483515946471,-149.00299412145185,29.53887303635581,-65.862624801462,26.43636797927368,-0.4990122184941643
2016-01-19,16009.4501953125,16171.9599609375,15900.25,16016.01953125,144360000,16460.66322935467,16731.330974255205,-270.66774490053285,-173.33594427726806,29.53887303635581,-65.862624801462,26.43636797927368,-0.3644240208280583
2016-01-20,15989.4501953125,15989.4501953125,15450.5595703125,15766.740234375,191870000,16353.905845511645,16659.87980833815,-305.973962826507,-199.86354798711585,29.53887303635581,-65.862624801462,26.43636797927368,-0.5197143053206114
2016-01-21,15768.8701171875,16038.58984375,15704.66015625,15882.6796875,145140000,16281.409513509854,16602.30942901681,-320.89991550695413,-224.07082149108356,29.53887303635581,-65.862624801462,26.43636797927368,-0.0080801695585251
2016-01-22,15921.099609375,16136.7900390625,15921.099609375,16093.509765625,145850000,16252.501859989108,16564.620565061858,-312.11870507274944,-241.68039820741672,29.53887303635581,-65.862624801462,26.43636797927368,-0.4123985446416415
2016-01-25,16086.4599609375,16086.4599609375,15880.150390625,15885.2197265625,123250000,16195.996916385016,16514.294577024866,-318.2976606398516,-257.0038506939037,27.33156360392769,-77.12054423182364,26.43636797927368,-0.3672361239790916
2016-01-26,15893.16015625,16185.7900390625,15893.16015625,16167.23046875,118210000,16191.571309056551,16488.58612456006,-297.01481550350945,-265.0060436558249,33.79852428344634,-38.03540576935474,26.43636797927368,-0.3946081044462819
2016-01-27,16168.740234375,16235.0302734375,15878.2998046875,15944.4599609375,138350000,16153.554178576696,16448.28048281024,-294.7263042335453,-270.950095771369,34.126212481514074,-44.84775131869987,26.43636797927368,-0.1603065963442388
2016-01-28,15960.2802734375,16102.1396484375,15863.7197265625,16069.6396484375,130120000,16140.644250862972,16420.233013597448,-279.5887627344746,-272.6778291639901,41.957161836478704,-40.03155992578329,26.43636797927368,-0.4085955332432474
2016-01-29,16090.259765625,16466.30078125,16090.259765625,16466.30078125,217940000,16190.7452555379,16423.64544083097,-232.90018529306872,-264.72230038980587,52.00278990737625,87.30129496214442,26.43636797927368,-0.4509726685324782
2016-02-01,16453.630859375,16510.98046875,16299.4697265625,16449.1796875,114450000,16230.504398916686,16425.536866510156,-195.03246759346985,-250.78433383053869,50.85572884571055,112.8226971055516,26.43636797927368,-0.1117956282659655
2016-02-02,16420.2109375,16420.2109375,16108.4404296875,16153.5400390625,126210000,16218.663728169888,16405.388953365884,-186.72522519599625,-237.9725121036302,44.21576894287584,54.48661483196394,26.43636797927368,-0.1626066544558853
2016-02-03,16186.2001953125,16381.6904296875,15960.4501953125,16336.66015625,141870000,16236.817024797598,16400.2979313573,-163.48090655970373,-223.0741909948449,53.13622584212003,58.102968384820336,26.43636797927368,-0.3936152026841515
2016-02-04,16329.669921875,16485.83984375,16266.16015625,16416.580078125,131490000,16264.47287915566,16401.504016303057,-137.0311371473963,-205.8655802253552,50.66882886118969,122.5719018813867,26.43636797927368,-0.2891996772028505
2016-02-05,16417.94921875,16423.630859375,16129.8095703125,16204.9697265625,139010000,16255.318547987485,16386.94592076672,-131.6273727792377,-191.0179387361317,54.12916835078308,55.10256349422688,26.43636797927368,-0.2831859163501683
2016-02-08,16147.509765625,16147.509765625,15803.5498046875,16027.0498046875,165880000,16220.200279787488,16360.286949205296,-140.0866694178094,-180.8316848724673,50.19865117697525,-47.28845879248531,26.43636797927368,-0.4987983280792832
2016-02-09,16005.41015625,16136.6201171875,15881.1103515625,16014.3798828125,127740000,16188.535603329798,16334.66420354657,-146.1286002167726,-173.89106794132834,54.87540542982772,-53.25260600891386,26.43636797927368,-0.3657469321787357
2016-02-10,16035.6103515625,16201.8896484375,15899.91015625,15914.740234375,122290000,16146.413238875211,16303.558724348675,-157.14548547346385,-170.54195144775545,50.635269185400304,-62.90657554458525,26.43636797927368,-0.2533249010372421
2016-02-11,15897.8203125,15897.8203125,15503.009765625,15660.1796875,172070000,16071.60807712518,16255.901017915445,-184.29294079026292,-173.29214931625694,41.55997358414197,-171.7726312822242,26.43636797927368,-0.3857944858701606
2016-02-12,15691.6201171875,15974.0400390625,15691.6201171875,15973.83984375,132550000,16056.566810452076,16235.007597606893,-178.44078715481737,-174.32187688396905,51.65801062111953,-90.09165122006168,22.898053654990797,-0.5327562344701666
2016-02-16,16012.3896484375,16196.41015625,16012.3896484375,16196.41015625,142030000,16078.081171344063,16232.148527876752,-154.0673565326888,-170.270972813713,50.55834687467766,8.168478450760217,22.915370001540836,0.3052253560586409
2016-02-17,16217.98046875,16486.119140625,16217.98046875,16453.830078125,124080000,16135.888695464208,16248.569383450696,-112.68068798648892,-158.7529158482682,59.61913325909908,90.9528591803235,22.222726702784502,-0.1111076399683952
2016-02-18,16483.759765625,16511.83984375,16390.4296875,16413.4296875,104950000,16178.58730962356,16260.78125782472,-82.19394820115849,-143.44112231884623,56.707017123382926,95.04303820690548,22.018130015674704,0.0180472791017521
2016-02-19,16410.9609375,16410.9609375,16278.0,16391.990234375,134340000,16211.418528816092,16270.500441272889,-59.081912456797,-126.5692803464364,48.301621822376255,66.35128599768485,25.343937768693177,-0.025214672088623
2016-02-22,16417.130859375,16664.240234375,16417.130859375,16620.66015625,102240000,16274.378779190538,16296.43819793786,-22.05941874732161,-105.66730802661344,53.573641069642,129.48973899915865,26.81085707574653,-0.1946494088548681
2016-02-23,16610.390625,16610.390625,16403.529296875,16431.779296875,98170000,16298.594243449686,16306.463464525796,-7.86922107610917,-86.10769063651261,56.06851711671262,87.69556672091159,27.48947645936923,-0.0255777169676388
2016-02-24,16418.83984375,16507.390625,16165.8603515625,16484.990234375,93620000,16327.270549745888,16319.687669699812,7.582880046076752,-67.36957649999474,53.42948257690088,51.84615320094596,28.153562097541425,-0.2316701293457299
2016-02-25,16504.380859375,16697.98046875,16458.419921875,16697.2890625,94120000,16384.19647478498,16347.658143240567,36.53833154441418,-46.58799489111296,56.11579426645618,109.32654196510954,27.626050019890386,-0.1673638917067471
2016-02-26,16712.69921875,16795.98046875,16623.91015625,16639.970703125,98480000,16423.546356068062,16369.31092545423,54.23543061383134,-26.42330979012409,60.16044451844976,107.85649545787132,27.572966707272208,-0.223395278006792
2016-02-29,16634.150390625,16726.119140625,16510.400390625,16516.5,126220000,16437.846916672977,16380.213819865028,57.63309680794919,-9.61202847050944,61.73060728490989,73.55886964406906,27.702523029195994,-0.3985814283723417
2016-03-01,16545.669921875,16865.560546875,16545.669921875,16865.080078125,105050000,16503.575095357905,16416.129838995395,87.4452563625091,9.799428496094269,67.561065392172,109.82703219200808,26.692134222287997,-0.4258175386736791
2016-03-02,16851.169921875,16900.169921875,16766.3203125,16899.3203125,104470000,16564.458974918227,16451.92172592166,112.53724899656665,30.34699259618874,70.8887730484875,123.31061243359336,27.873725399460792,-0.1605851123375552
2016-03-03,16896.169921875,16944.310546875,16820.73046875,16943.900390625,91110000,16622.834577334652,16488.36458997376,134.46998736089154,51.1715915491293,79.89930226697273,128.51039725159887,30.28001946554254,-0.2973502541638233
2016-03-04,16945.0,17062.380859375,16898.83984375,17006.76953125,106910000,16681.90149332163,16526.764955994222,155.13653732740931,71.9645807047853,77.24043653925,143.94594220901098,30.71334552213319,-0.2235669638695461
2016-03-07,16991.2890625,17099.25,16940.48046875,17073.94921875,100290000,16742.21652800292,16567.29712360576,174.91940439715836,92.55554544325992,75.20854700471068,135.15137303225296,28.49654454450348,-0.3198527302592993
2016-03-08,17050.669921875,17072.7890625,16921.509765625,16964.099609375,108380000,16776.352386675546,16596.68990032941,179.66248634613655,109.97693362383528,66.01611064111523,99.35051926715391,29.13334173832366,-0.2421708056016972
2016-03-09,16969.169921875,17048.5,16947.939453125,17000.359375,116690000,16810.815000263923,16626.591342897602,184.22365736632128,124.82627837233248,68.47029465635717,88.377330369086,28.725064619333875,-0.346529110758142
2016-03-10,17006.05078125,17130.109375,16821.859375,16995.130859375,117570000,16839.171286281013,16653.89056634037,185.2807199406416,136.9171666859943,69.17609508314807,72.84202600235494,25.76479634862929,-0.2011483166562883
2016-03-11,17014.990234375,17220.08984375,17014.990234375,17213.310546875,123420000,16896.73117252624,16695.32908341701,201.4020891092296,149.81415117064137,68.96910425983879,113.09027536362046,27.32441876686712,-0.3593864349479025
2016-03-14,17207.490234375,17275.0703125,17161.16015625,17229.130859375,96350000,16947.869585887587,16734.869955710194,212.9996301773936,162.45124697199182,78.7005843545947,124.78298845701688,29.24296199326761,-0.2484597643980613
2016-03-15,17217.150390625,17251.69921875,17120.349609375,17251.529296875,92830000,16994.586464501037,16773.141018018698,221.4454464823393,174.25008687406134,78.21740605893281,113.25200323733884,31.161505219668097,-0.1224776389232526
2016-03-16,17249.33984375,17379.1796875,17204.0703125,17325.759765625,118710000,17045.536203135493,16814.07574006361,231.46046307188223,185.69216211362556,75.75266708817198,139.6854084919329,31.32459023753346,-0.3169501626065799
2016-03-17,17321.380859375,17529.009765625,17297.650390625,17481.490234375,117990000,17112.606054095417,16863.513850753345,249.09220334207205,198.37217035931485,81.90916739245066,160.94684191064513,29.3041829966642,-0.2432721406221389
2016-03-18,17481.490234375,17620.580078125,17481.490234375,17602.30078125,321230000,17187.943704426893,16918.238808567912,269.7048958589803,212.638715459248,91.25517609866868,169.77347686504783,28.124413493196016,-0.1107345912605524
2016-03-21,17589.69921875,17644.970703125,17551.279296875,17623.869140625,84410000,17255.009156149677,16970.507722053622,284.5014340960552,227.01125918660944,88.36355018367105,150.80817887582305,28.96091443321456,-0.389186540884631
2016-03-22,17602.7109375,17648.939453125,17540.419921875,17582.5703125,95450000,17305.40318020357,17015.845691716317,289.5574884872549,239.52050504673852,84.29956427442475,121.6724071547456,27.989832991997748,-0.0842231284117415
2016-03-23,17588.810546875,17588.810546875,17486.26953125,17502.58984375,84240000,17335.739589979945,17051.900814089182,283.8387758907629,248.38415921554343,77.08392115573616,84.31732695802559,26.621319266946863,-0.0798949143465827
2016-03-24,17485.330078125,17517.140625,17399.009765625,17515.73046875,84100000,17363.430494406108,17086.25856628628,277.1719281198275,254.14171299640023,75.92306682211938,59.06537643508704,27.20031779157369,-0.5829707763212568
2016-03-28,17526.080078125,17583.810546875,17493.029296875,17535.390625,70460000,17389.885899112858,17119.52760767248,270.3582914403778,257.3850286851958,74.69829893286054,67.57722464676482,28.926849520508437,-0.5451429933309555
2016-03-29,17512.580078125,17642.810546875,17434.26953125,17633.109375,86160000,17427.304895403187,17157.570701548593,269.7341938545942,259.8548617190755,86.27935696930797,69.02620461097729,28.622826870483088,-0.2321386025952441
2016-03-30,17652.359375,17790.109375,17652.359375,17716.66015625,79330000,17471.82108937962,17198.98473523018,272.83635414944,262.4511602051484,86.94875979769893,112.23021783963846,29.642639074882958,-0.1426640675318512
2016-03-31,17716.05078125,17755.69921875,17669.720703125,17685.08984375,102600000,17504.631666975063,17234.992521046464,269.63914592859874,263.8887573498385,84.64838547050965,103.0565389952882,31.865530029226864,-0.1420612976886332
2016-04-01,17661.740234375,17811.48046875,17568.01953125,17792.75,104890000,17548.957564363514,17276.307889857835,272.6496745056793,265.6409407810067,82.7315635129559,106.4009971193337,30.470834694888826,-0.1967490643549423
2016-04-04,17799.390625,17806.380859375,17710.669921875,17737.0,85230000,17577.88716984605,17310.433231349845,267.4539384962045,266.00354032404624,77.4503573426795,113.46036093388186,28.701444295007523,-0.1597588788717985
2016-04-05,17718.029296875,17718.029296875,17579.560546875,17603.3203125,115230000,17581.79996102358,17332.1285706943,249.67139032927665,262.7371103250923,66.97260328187693,36.76616922830301,26.93205389512622,-0.3263023397640178
2016-04-06,17605.44921875,17723.55078125,17542.5390625,17716.05078125,99410000,17602.453933366105,17360.567252957688,241.8866804084173,258.56702434175736,68.15561043241878,45.31144096027425,28.086574878790987,0.074412357650305
2016-04-07,17687.279296875,17687.279296875,17484.23046875,17541.9609375,90120000,17593.147318617474,17374.003822183044,219.14349643442984,250.68231876029188,52.76574305504687,-43.81385344405795,32.77793370516836,-0.2767290544203099
2016-04-08,17555.390625,17694.509765625,17528.16015625,17576.9609375,79990000,17590.657106137864,17389.03768257689,201.6194235609728,240.86973972042807,48.74231273313843,-19.15437706960465,36.217158106288274,-0.357018729804882
2016-04-11,17586.48046875,17731.630859375,17555.900390625,17556.41015625,107100000,17585.388344616655,17401.435643589713,183.9527010269412,229.48633198173076,46.6484366357636,-5.279561788465624,37.63605568300186,-0.3034611035966211
2016-04-12,17571.33984375,17744.4296875,17553.5703125,17721.25,81020000,17606.290137752552,17425.1255959164,181.16454183615133,219.82197395261483,56.13669363202655,45.424354805067225,39.83571887317351,-0.034364715218544
2016-04-13,17741.66015625,17918.349609375,17741.66015625,17908.279296875,91710000,17652.750008386774,17460.91475895037,191.8352494364044,214.2246290493728,66.39850693715273,177.8296871688747,43.07126544123172,-0.1348805353687755
2016-04-14,17912.25,17962.140625,17885.439453125,17926.4296875,84510000,17694.85457440419,17495.39734625034,199.45722815384943,211.2711488702681,66.53404498233982,192.1203815539672,45.74601675063956,-0.4710463994871015
2016-04-15,17925.94921875,17937.650390625,17867.41015625,17897.4609375,118160000,17726.02478411124,17525.179834491057,200.8449496201829,209.18590902025107,64.46789248587395,142.74930784790126,47.93136185976011,-0.3558419016855104
2016-04-18,17890.19921875,18009.529296875,17848.220703125,18004.16015625,89390000,17768.814841363357,17560.659858325052,208.15498303830464,208.9797238238618,64.7210883088625,143.46744424095198,50.44862364220752,-0.5430758066475392
2016-04-19,18012.099609375,18103.4609375,17984.4296875,18053.599609375,89820000,17812.627882595916,17597.173913958384,215.45396863753197,210.27457278659583,63.73964029544771,151.22051751440276,51.93177253010809,-0.1344612648503648
2016-04-20,18059.490234375,18167.630859375,18031.2109375,18096.26953125,100210000,17856.26505931193,17634.14395968369,222.12109962823888,212.6438781549245,66.61657268783662,136.99655364776163,51.8650800812046,-0.3528358298151389
2016-04-21,18092.83984375,18107.2890625,17963.890625,17982.51953125,102720000,17875.68882422548,17659.949557577493,215.7392666479864,213.26295585353685,57.6313945780199,85.62686307144897,53.659972495162336,-0.4639308776419896
2016-04-22,17985.05078125,18026.849609375,17909.890625,18003.75,134120000,17895.390543575406,17685.416257016197,209.97428655920885,212.60522199467127,61.033413042073285,61.38089751623592,54.81507968498052,-0.1531425044787201
2016-04-25,17990.939453125,17990.939453125,17855.55078125,17977.240234375,83770000,17907.98280369842,17707.032847931663,200.94995576675865,210.2741687490888,66.97077736154128,40.19975895989258,55.970186874798685,-0.3126504219729792
2016-04-26,17987.380859375,18043.76953125,17934.169921875,17990.3203125,92570000,17920.650112744817,17728.017104566356,192.63300817846172,206.74593663496336,63.68599764535269,54.41854482318684,56.4655530617713,-0.2212317356501113
2016-04-27,17996.140625,18084.66015625,17920.259765625,18041.55078125,109090000,17939.25021559177,17751.241821357737,188.0083942340316,202.99842815477703,78.41328167349442,62.16232154243873,54.58969002430098,-0.4345721451734954
2016-04-28,18023.880859375,18035.73046875,17796.55078125,17830.759765625,100920000,17922.55937713534,17757.132039451608,165.42733768373364,195.4842100605684,62.02907083307877,-23.36653195527539,52.900188067323406,-0.4412729205563664
2016-04-29,17813.08984375,17814.830078125,17651.98046875,17773.640625,136670000,17899.64879988375,17758.35489764038,141.29390224337112,184.64614849712893,59.950935131304895,-144.0704729557148,52.62295427392291,-0.2668009033659473
2016-05-02,17783.779296875,17912.349609375,17773.7109375,17891.16015625,80100000,17898.342854709328,17768.192324204058,130.15053050527058,173.74702489875727,58.13599838391094,-80.58152898511678,53.176300907523455,-0.2413800579961389
2016-05-03,17870.75,17870.75,17670.880859375,17750.91015625,97060000,17875.6609011002,17766.912163614867,108.74873748533356,160.74736741607254,42.11109653339809,-149.1898193976995,52.11174730313598,-0.2240259149535135
2016-05-04,17735.01953125,17738.060546875,17609.009765625,17651.259765625,95020000,17841.13764948863,17758.34531931932,82.79233016931175,145.15635996672037,37.24776023215019,-171.07032399833426,49.57764341008828,-0.3119071488795073
2016-05-05,17664.48046875,17736.109375,17615.8203125,17660.7109375,81530000,17813.379693798073,17751.11314288826,62.266550909811485,128.57839815533862,38.82612350850283,-131.67710444520517,47.35096852048463,-0.1798114421218633
