Date,Open,High,Low,Close,Volume,EMA_12,EMA_26,MACD,Signal,RSI,CCI,ADX
2016-01-04 00:00:00-05:00,23.214478479947225,23.83890114650032,23.076471989765675,23.834375381469727,270597600,23.834375381469727,23.834375381469727,0.0,0.0,42.357021973867205,46.69556026359394,30.349069119271665
2016-01-05 00:00:00-05:00,23.924872088233865,23.947495735537558,23.169231566633837,23.237102508544922,223164000,23.742487247173603,23.79013294643826,-0.047645699264656116,-0.009529139852931225,42.357021973867205,46.69556026359394,30.349069119271665
2016-01-06 00:00:00-05:00,22.750688529742455,23.160184007754427,22.594584139961913,22.78236198425293,273829600,23.59477566826273,23.71548324553564,-0.12070757727290982,-0.03176482733692695,42.357021973867205,46.69556026359394,30.349069119271665
2016-01-07 00:00:00-05:00,22.32535859680786,22.65340583772468,21.816318703339366,21.820842742919922,324377600,23.321862910517684,23.575139504601143,-0.25327659408345937,-0.07606718068623344,42.357021973867205,46.69556026359394,30.349069119271665
2016-01-08 00:00:00-05:00,22.295944440876468,22.422638241655704,21.89097478358731,21.936222076416016,283192000,23.10868739757897,23.45373821362447,-0.34505081604550014,-0.1298639077580868,42.357021973867205,46.69556026359394,30.349069119271665
2016-01-11 00:00:00-05:00,22.390962272525616,22.411323034185916,22.02219014577078,22.29141616821289,198957600,22.98295336229188,23.367640284334723,-0.3846869220428424,-0.1808285106150379,42.357021973867205,46.69556026359394,30.349069119271665
2016-01-12 00:00:00-05:00,22.748426921716945,22.780100375599023,22.361555100877425,22.614944458007812,196616800,22.926336607786638,23.311885037940137,-0.3855484301534986,-0.22177249452273007,42.357021973867205,46.69556026359394,30.349069119271665
2016-01-13 00:00:00-05:00,22.696391414550362,22.893220789831734,22.013147534066185,22.03350830078125,249758400,22.788978406708885,23.217190464817257,-0.4282120581083717,-0.2630604072398584,42.357021973867205,46.69556026359394,30.349069119271665
2016-01-14 00:00:00-05:00,22.162464272143104,22.73258988643495,21.660211330148687,22.515398025512695,252680400,22.74688911729409,23.165205839683587,-0.41831672238949835,-0.2941116702697864,42.357021973867205,46.69556026359394,30.349069119271665
2016-01-15 00:00:00-05:00,21.764280557825284,22.105903335147378,21.574239845295597,21.97468376159668,319335600,22.62808829334064,23.07701901908456,-0.4489307257439208,-0.3250754813646133,42.357021973867205,46.69556026359394,30.349069119271665
2016-01-19 00:00:00-05:00,22.264274717138616,22.31857182283569,21.605915622025318,21.86835479736328,212350800,22.51120621703643,22.987488335994094,-0.4762821189576627,-0.3553168088832232,42.357021973867205,46.69556026359394,30.349069119271665
2016-01-20 00:00:00-05:00,21.515416277343235,22.214498535192835,21.135333138627338,21.897762298583984,289337600,22.41683022958221,22.90676788877853,-0.48993765919631826,-0.38224097894584225,42.357021973867205,46.69556026359394,30.349069119271665
2016-01-21 00:00:00-05:00,21.95885023231142,22.144366932724644,21.479222615965675,21.786909103393555,208646000,22.319919287091647,22.823815386157417,-0.5038960990657699,-0.40657200296982776,42.357021973867205,46.69556026359394,30.349069119271665
2016-01-22 00:00:00-05:00,22.314041903123197,22.954301268454177,22.25522076876574,22.94525146484375,263202000,22.41612423751505,22.832810651245293,-0.4166864137302433,-0.4085948851219109,42.357021973867205,46.69556026359394,30.349069119271665
2016-01-25 00:00:00-05:00,22.967880831467927,22.97014371445254,22.44526705683098,22.497303009033203,207178000,22.42861327928707,22.80795823330366,-0.3793449540165881,-0.40274489890084636,39.32827329908894,55.323847883575716,30.349069119271665
2016-01-26 00:00:00-05:00,22.608158866778844,22.823086134498485,22.187352410632403,22.621732711791992,300308000,22.458323961210905,22.79416375022872,-0.33583978901781464,-0.38936387692424007,44.68749639802076,62.21594982849258,30.349069119271665
