Publish Date,Average
2015-08-16,-0.2399079576134681
2015-08-17,0.0715562380277193
2015-08-18,-0.2769667709867159
2015-08-19,-0.3214731921752294
2015-08-20,-0.3084810727741569
2015-08-21,-0.5762948562701543
2015-08-22,0.1862139344215393
2015-08-23,0.0568067024772365
2015-08-24,-0.4256973983719945
2015-08-25,-0.0918438943723837
2015-08-26,-0.2999058556742966
2015-08-27,0.0173597373068332
2015-08-28,-0.5827449259037772
2015-08-29,-0.8731958866119385
2015-08-30,-0.0846523737365549
2015-08-31,0.0644341651350259
2015-09-01,-0.3849990607963668
2015-09-02,-0.317226948775351
2015-09-03,-0.2460823213267657
2015-09-04,-0.3552513122558594
2015-09-05,0.0317441473404566
2015-09-06,-0.2267272142185406
2015-09-07,-0.1130589840468019
2015-09-08,-0.1996914126317609
